id,title,object_id,object_name,other_number,place,date,description,photographer,people,search_terms,credit_line,url
41625,Soghomon Tehlirian and his financee,K2003.009.001,"Print, Photographic",TASHJIAN_Annette_1-03,,,"Soghomon Tehlirian and his fiancee, Anahid Tatikian, circa 1923. They were godparents of the photo donor, Anahid ""Annette"" Eminian.
The following explanation is offered by Annette:
This photo is an unforgettable part of my life.
From the time I was a child, I remember my parents, Alexander and Elizabeth Eminian, telling people I was Soghomon Tehlirian's godchild. The people would hug me, pinch my cheeks, and kiss me.
I never realized, though, until I was old enough to understand, how honored they were, and how honored I should be. I was born on October 14, 1923 in Clevland, Ohio. My parents had a large home, and it became a ""hotel"" for transient and visiting Armenians. My parents were preparing for my baptism when Soghomon Tehlirian came to Cleveland.
When he learned that I was to be baptised, he said ""I would be honored to be her godfather, and I would be doubly honored if you named your child Anahid after my fiancee.
Needless to say, my parents and relatives were thrilled.
Soghomon's fiancee Anahid lived in France and was called ""Annette"" there. That is how I got my name.
I never had the honor of seeing my godfather again, but this photo of Soghomon and Anahid is a treasure.",Unknown,"Tehlirian, Soghomon
Tehlirian, Anahid Tatikian","1920s
Operation Nemesis
couple",Courtesy of Anahid Annette L. Eminian Tashjian,https://projectsave.catalogaccess.com/photos/41625
44423,"Birthday party for a child, New York, NY, c. 1965",K2021.006.004,"Transparency, Roll-film",ZADOIAN_Hratch 4-21,"New York City
New York
USA",1965,"Birthday party for a child, New York, NY, c. 1965",,,"1960s
birthday
parties
children",Courtesy of Hratch Zadoian,https://projectsave.catalogaccess.com/photos/44423
51236,Bessie Algen with her infant niece,K2021.042.352,"Negative, Sheet Film",ROTH_Clint 352-2021,"New York City
New York
USA",1933,"Bessie Algen with her infant niece, Cecile Algen. Photograph taken by Cesar Algen, Cecile's father. New York, NY. February 12, 1933.","Algen, Cesar","Algen, Cecile","1930s
Algen family
baby
children
women",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51236
41628,Sarkis Balyan,K2004.048.001,"Print, Photographic",CARMONT_Pascal_1-04,"Istanbul
Constantinople
Ottoman Empire
Turkey",,"Sarkis Balyan, 1835-1899, the fifth generation of Balyan architects serving Ottoman sultans, Constantinople, Ottoman Empire; photographer unknown.  While Valide Sultan Kiosk is considered Balyan's most important work, he also designed Makruhyan Armenian Primary School in Besiktas, Constantinople, as well as university and government buildings and many palaces.",Unknown,"Balyan, Sarkis","building
Notables
Balyan family
men
uniform
Ottoman Empire",Courtesy of Pascal Carmont,https://projectsave.catalogaccess.com/photos/41628
44424,"Birthday party for a child, New York, NY, c. 1965",K2021.006.005,"Transparency, Roll-film",ZADOIAN_Hratch 5-21,"New York City
New York
USA",1965,"Birthday party for a child, New York, NY, c. 1965",,,"1960s
birthday
parties
children",Courtesy of Hratch Zadoian,https://projectsave.catalogaccess.com/photos/44424
51237,Cecile Algen with parents and aunt,K2021.042.442,"Negative, Sheet Film",ROTH_Clint 442-2021,"New York City
New York
USA",1936,"Cecile Algen holding her Aunt Bessie and her father Cesar Algen's hands, and her mother Zevart Algen at far left. New York, NY. May 1936","Algen, Cesar","Algen, Cecile
Algen, Zevart Garabedian
Algen, Cesar","1930s
Algen family
baby
children
women",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51237
41629,Mihran Bey Duze,K2004.048.007,"Print, Photographic",CARMONT_Pascal_7-04,"Constantinople
Istanbul
Ottoman Empire
Turkey",,"Mihran Bey Duze, Constantinople, Ottoman Empire. Photo by Abdullah Freres, Pera, Constantinople.",Abdullah Freres,Mihran Bey Duze,"Ottoman Empire
Notables
men
fez",Courtesy of Pascal Carmont,https://projectsave.catalogaccess.com/photos/41629
44425,"Birthday party for a child, New York, NY, c. 1965",K2021.006.006,"Transparency, Roll-film",ZADOIAN_Hratch 6-21,"New York City
New York
USA",1965,"Birthday party for a child, New York, NY, c. 1965",,,"1960s
birthday
parties
children",Courtesy of Hratch Zadoian,https://projectsave.catalogaccess.com/photos/44425
51238,Cecile Algen with mother and aunt,K2021.042.445,"Negative, Sheet Film",ROTH_Clint 445-2021,"New York City
New York
USA",1936,"Cecile Algen holding her mother Zevart's hands at left, and her Aunt Bessie's hands at right, during a walk. New York, NY. 1936","Algen, Cesar","Algen, Cecile
Algen, Zevart Garabedian","1930s
Algen family
baby
children
women",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51238
51240,Feeding pigeons,K2021.042.455,"Negative, Sheet Film",ROTH_Clint 455-2021,"New York (state)
USA",1941,"Cecile Algen and Ted Topalian fFeeding pigeons. New York. July 5, 1941","Algen, Cesar","Algen, Cecile","1940s
girls
animals
boys
children
recreation",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51240
41632,Armenian Genocide Commemoration 1988,K2009.055.002,"Print, Photographic",HAZARIAN_Tina_2-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41632
44427,Simsarian sisters,K1981.003.019,"Print, Photographic",Simsarian 19-81,"Union City
New Jersey
USA
Union City/New Jersey/USA",,"Sisters Baidzar ""Elizabeth"" Simsarian Kazanjian and Lucy Simsarian Murachanian, West Hoboken (now Union City), New Jersey, c.1905.
Courtesy of Satenig Tashjian Simarian, Elizabeth and Lucy's sister-in-law.",,"Murachanian, Lucy Simsarian
Kazanjian,  Baidzar ""Elizabeth"" Simsarian","1920s
women
siblings","Project SAVE Photograph Archive, Courtesy of Satenig Tashjian Simarian",https://projectsave.catalogaccess.com/photos/44427
51245,On the beach,K2021.042.495,"Negative, Sheet Film",ROTH_Clint 495-2021,"New Jersey
USA",,"Cecile Algen and her father Cesar Algen on the beach on Long Branch, NJ, in front of Abbotts Ice Cream. Long Branch, NJ. 1930s",,"Algen, Cecile
Algen, Cesar","1940s
girls
children
recreation
1930s
father and daughter
beach",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51245
41633,Armenian Genocide Commemoration 1988,K2009.055.003,"Print, Photographic",HAZARIAN_Tina_3-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41633
44428,Bride,L1990.031.039,"Print, Photographic",ZENIAN_Araxie_39-90,"Brusa
Bursa
Brousa
Keramet
Bursa Vilayet
Hudavendigar Villayet
Ottoman Empire
Turkey",,"Adrienne Bodourian Shishmanian, Brusa, Ottoman Empire c.1912.
On envelope containing this photo, the photo donor had written ""The Beautiful picture of my oldest sister Adrienne...""
Courtesy of Araxi Bodourian Zenian, Adrienne's sister",,"Shishmanian, Adrienne Bodourian","1910s
wedding
wedding, old country",Courtesy of Araxie Bodourian Zenian,https://projectsave.catalogaccess.com/photos/44428
51247,On the beach,K2021.042.487,"Negative, Sheet Film",ROTH_Clint 487-2021,"New Jersey
USA",,"Cecile Algen and mother Zevart Algen on the beach on Long Branch, NJ, 1930s.","Algen, Cesar","Algen, Cecile
Algen, Zevart Garabedian","girls
children
recreation
1930s
beach
mothers",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51247
41634,Armenian Genocide Commemoration 1988,K2009.055.004,"Print, Photographic",HAZARIAN_Tina_4-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41634
41631,Armenian Genocide Commemoration 1988 - K2009.055.001,,,,,,,,,,,https://projectsave.catalogaccess.com/photos/41631
44426,"""Tuff Guys"" (sic) Snapped on Broadway - K1982.040.011",,,,,,,,,,,https://projectsave.catalogaccess.com/photos/44426
44429,"Ruth Santoyan, WAC",L1994.027.074,"Print, Photographic",Santoian_Elizabeth 74-94,,1943,"Ruth Santoyan of Worcester, MA as a WAC (United States Women's Army Corp) shortly after enlisting in 1943 during WWII. She attended Officers Candidate School and College, completed two tours of duty in Germany and rose to the rank of Captain during her 20 years of service.
Courtesy of Elizabeth Jeremiah Santoian, Ruth's sister-in-law",,"Santoyan, Ruth","1940s
military--women
military--WWII
military--army",Courtesy of Elizabeth Jeremiah Santoian,https://projectsave.catalogaccess.com/photos/44429
51249,Dikran and Louise Dingilian,K2021.042.183,"Negative, Glass Plate",ROTH_Clint 183-2021,"New York City
New York
USA",,"Possibly Dikran and Louise Dingilian. New York, NY. c. 1920-30s","Algen, Cesar",,"1930s
1920s
couple
recreation
picnics",Courtesy of the Family of Zevart and Cesar Algen,https://projectsave.catalogaccess.com/photos/51249
41635,Armenian Genocide Commemoration 1988,K2009.055.005,"Print, Photographic",HAZARIAN_Tina_5-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41635
44435,Kelekian wedding,K1981.001.082,Carte-de-visite,Bedikian_Marie 82-81,"Constantinople
Istanbul
Ottoman Empire
Turkey
Constantinople/Istanbul/Ottoman Empire/Turkey",,"Hovhannes Agha and Shami Teyze Kelekian, husband and wife. (Note: the title ""Agha"" designates an official of the Ottoman Empire equivalent to ""Lord"")
Constantinople, c. 1870. Photo by C. Baghdasarian","Baghdasarian, C.","Kelekian, Shami Teyze
Kelekian, Hovhannes Agha","1970s
wedding, old country
wedding","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/44435
51250,Unidentified man and children,K2011.010.001,"Print, Photographic",BARSUMIAN_Don 1-2011,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",,"Unidentified man in fez, with children and babies. Possibly Aintab, Ottoman Empire, c. 1900-1915.
Note, painted mural used a photo backdrop.",,,"Ottoman Empire
family unknown, Ottoman Empire before 1915
children
fez",Courtesy of Don Barsumian,https://projectsave.catalogaccess.com/photos/51250
44440,Portrait of young boy and dog,K1987.012.005,"Print, Photographic","Bethany, Virginia 5-87","Lynn
Massachusetts
USA
Lynn/Massachusetts/USA",,"Murad Nercessian and Pitzi, Worcester, MA. c. 1910. Photograph by K.S. Melikian.
Courtesy of Mary Melikian
Featured in Project SAVE's 1989 Calendar, ""Armenians: A Look Back""","Melikian, K. S. (Kazar Sarkis)","Nercessian, Murad","1900s
1910s
animals
boy","Project SAVE Photograph Archive, Courtesy of Virginia Srabian Bethany",https://projectsave.catalogaccess.com/photos/44440
51251,Unidentified woman and two children,K2011.010.002,"Photograph, Cabinet",BARSUMIAN_Don 2-2011,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",,"Unidentified woman and two children. Aintab, Ottoman Empire. c. 1900-1915","Halladjian, M.H.",,"Ottoman Empire
family unknown, Ottoman Empire before 1915
children
women",Courtesy of Don Barsumian,https://projectsave.catalogaccess.com/photos/51251
41637,Armenian Genocide Commemoration 1988,K2009.055.007,"Print, Photographic",HAZARIAN_Tina_7-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41637
44441,Unknown Armenian Child with a violin.,K1987.012.019,"Print, Photographic","Bethany, Virginia 19-87",,,"Unknown Armenian Child with a violin.
Courtesy of Virginia Srabian Bethany
Featured in Project SAVE's 1989 Calendar, ""Armenians: A Look Back""",,,"unknowns
music
musicians
hats
children","Project SAVE Photograph Archive, Courtesy of Virginia Srabian Bethany",https://projectsave.catalogaccess.com/photos/44441
51252,Danielian and Eskijian family,K2011.010.003,"Print, Photographic",BARSUMIAN_Don 3-2011,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",,"Danielian and Eskijian family group in front of the Danielian home. Aintab, Ottoman Empire, c. 1918-1919.
Sitting, L-R: Luther and John Eskijian, dressed like twins. Their mother Gulenia Danielian Eskijian is sitting directly behind them. SHe and her two sons moved to the US in 1920.
Back row: Gulenia's sister Esther (?) with ther daughters.",,,"Ottoman Empire
children
family group
Eskijian family",Courtesy of Don Barsumian,https://projectsave.catalogaccess.com/photos/51252
41638,Armenian Genocide Commemoration 1988,K2009.055.008,"Print, Photographic",HAZARIAN_Tina_8-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41638
44444,wedding ceremony,L1978.001.004,"Print, Photographic","Bogosian, Navasart 4-79","New York City
New York
USA",1948,"Antranig ""Andy"" Chamberlian and Mary Estanbolian were married in an Armenian ceremony with choir on the left and deacons behind the priest at the Greek Orthodox Church, West 20th Street, New York City, 1948. The priest, Der Papazian, is blessing the couple with the narod strings (instead of crowns) around the neck of the group and over the head of the bride. Courtesy of Navasart Mirijanian Bogosian, the groom's mother",,"Chamberlain, Antranig ""Andy""
Chamberlain, Mary Estanbolian","1940s
wedding
Religion",Courtesy of Navasart Mirijanian Bogosian,https://projectsave.catalogaccess.com/photos/44444
51255,Four unidentified women,K2011.010.006,"Print, Photographic",BARSUMIAN_Don 6-2011,"Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",,"Four unidentified women. Aleppo, Syria. c. 1920s
They may be the daughters of Jack and Jamile Kurkjian from Aintab, named: Rose, Lucille, Lydia, Mary.",Derounian Freres,,"portraits
children
sisters
unknowns
1910s",Courtesy of Don Barsumian,https://projectsave.catalogaccess.com/photos/51255
41639,Armenian Genocide Commemoration 1988,K2009.055.009,"Print, Photographic",HAZARIAN_Tina_9-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, most likely April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41639
44445,Re-enactment photo of exile,K1996.029.001,"Print, Photographic","Captanian, Pailadzou 1-96","Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",,"After surviving the Genocide, Pailadzou Torykian Captanian had this photo taken with the clothes she wore during the deportation and trek through the Der El Zor Desert when she was pregnant, Aleppo Syria c. 1918. Photo by Derounian Freres.
Photo pasted inside cover of ""Memoires D'une D'eportee"" by Pailadzou Torykian Captanian.",Derounian Freres,"Captanian, Pailadzou Torykian","1910s
Genocide
Genocide survivors
costumes",,https://projectsave.catalogaccess.com/photos/44445
51256,Unidentified family in Aleppo,K2011.010.007,"Print, Photographic",BARSUMIAN_Don 7-2011,"Aleppo
Halab
Aleppo Vilayet
Ottoman Empire
French Mandate
Syria",1935,"Unidentified family. Aleppo, Syria. 1935",Photo Diana,,"children
unknowns
family group
1930s
portraits",Courtesy of Don Barsumian,https://projectsave.catalogaccess.com/photos/51256
41640,Armenian Genocide Commemoration 1988,K2009.055.010,"Print, Photographic",HAZARIAN_Tina_10-09,"New York City
New York
USA",1988,"Armenian Genocide Commemoration, Times Square, New York, April 25, 1988. Photo by Tina Hazarian","Hazarian, Tina",,"1980s
commemoration
Genocide
signage
demonstrations
politics",Courtesy of Tina Hazarian,https://projectsave.catalogaccess.com/photos/41640
